lang	itemid	wordnum	word	FullText	FullTextMarked
du	2	185	drinken	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden *drinken*
du	2	186	met	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken *met*
du	2	187	de	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met *de*
du	2	188	inboorlingen	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de *inboorlingen*
du	2	189	die	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen *die*
du	2	190	ze	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die ze	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die *ze*
du	2	191	in	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die ze in	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die ze *in*
du	2	192	Hawaï	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die ze in Hawaï	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die ze in *Hawaï*
du	2	193	leerden	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die ze in Hawaï leerden	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die ze in Hawaï *leerden*
du	2	194	kennen.	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die ze in Hawaï leerden kennen.	Het shaka- teken, ook bekend als ‘laat het los’, is een gebaar bedoeld als vriendelijke intentie, vaak geassociëerd met Hawaï en de surfcultuur. Het gebaar wordt gemaakt door de duim en pink uit te strekken terwijl de drie middelvingers gevouwen blijven tegen de handpalm. Zowel de voor- als de achterkant van de hand kan getoond worden en eventueel heen en weer bewegen worden ter benadrukking. Het shaka- teken werd overgenomen vanuit de lokale Hawaïaanse gebruiken en cultuur door surfers die de eilanden bezochten in de jaren zestig, het gebruik ervan is in de hele wereld verspreid geraakt. Het wordt voornamelijk gebruikt als een gebaar voor begroeting, dank of lof uit te drukken of erkenning te geven. Hawaïaanse inwoners gebruiken de shaka om het ‘Aloha- gevoel’ over te brengen: een concept van vriendschap, begrip, medeleven en solidariteit tussen de verschillende volkeren op Hawaï. Het is onduidelijk wat de precieze oorsprong is van het teken, al is het volgens sommigen afkomstig van Spaanse immigranten, die hun middelvingers krulden en hun duim bij hun lippen hielden als vriendelijk gebaar dat aangaf dat ze graag iets samen wilden drinken met de inboorlingen die ze in Hawaï leerden *kennen.*
du	3	1	Doping	Doping	*Doping*
du	3	2	is	Doping is	Doping *is*
du	3	3	het	Doping is het	Doping is *het*
du	3	4	gebruik	Doping is het gebruik	Doping is het *gebruik*
du	3	5	van	Doping is het gebruik van	Doping is het gebruik *van*
du	3	6	verboden	Doping is het gebruik van verboden	Doping is het gebruik van *verboden*
du	3	7	prestatiebevorderende	Doping is het gebruik van verboden prestatiebevorderende	Doping is het gebruik van verboden *prestatiebevorderende*
du	3	8	drugs	Doping is het gebruik van verboden prestatiebevorderende drugs	Doping is het gebruik van verboden prestatiebevorderende *drugs*
du	3	9	door	Doping is het gebruik van verboden prestatiebevorderende drugs door	Doping is het gebruik van verboden prestatiebevorderende drugs *door*
du	3	10	atletische	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische	Doping is het gebruik van verboden prestatiebevorderende drugs door *atletische*
du	3	11	deelnemers	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische *deelnemers*
du	3	12	in	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers *in*
du	3	13	competitieve	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in *competitieve*
du	3	14	sporten.	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten.	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve *sporten.*
du	3	15	De	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. *De*
du	3	16	term	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De *term*
du	3	17	doping	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term *doping*
du	3	18	wordt	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping *wordt*
du	3	19	gebruikt	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt *gebruikt*
du	3	20	door	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt *door*
du	3	21	organisaties	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door *organisaties*
du	3	22	die	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties *die*
du	3	23	sportwedstrijden	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die *sportwedstrijden*
du	3	24	regelen.	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen.	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden *regelen.*
du	3	25	Het	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. *Het*
du	3	26	gebruik	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het *gebruik*
du	3	27	van	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik van	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik *van*
du	3	28	doping	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik van doping	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik van *doping*
du	3	29	om	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik van doping om	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik van doping *om*
du	3	30	prestaties	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik van doping om prestaties	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik van doping om *prestaties*
du	3	31	te	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik van doping om prestaties te	Doping is het gebruik van verboden prestatiebevorderende drugs door atletische deelnemers in competitieve sporten. De term doping wordt gebruikt door organisaties die sportwedstrijden regelen. Het gebruik van doping om prestaties *te*
